,Iteration,Group,Flow,Flow_MMgal,Trips_Per_Truck,Gate_Queue_Wait,Driving_Time
200,18,Greenville,702000.0,0.702,1.529,0.118,5.84
201,18,Jonesboro,963000.0,0.963,1.019,4.41,3.502
202,18,Little Rock,2574000.0,2.574,2.6,0.003,4.583
203,18,Owensboro,747000.0,0.747,3.192,0.02,4.446
204,18,Paducah,657000.0,0.657,1.698,0.824,3.567
205,18,Princeton,360000.0,0.36,2.857,0.071,4.204
206,18,Robinson,495000.0,0.495,2.5,0.007,5.194
207,18,St. Louis,3366000.0,3.366,1.67,1.931,1.891
208,18,Wood River,603000.0,0.603,3.35,0.0,4.721
209,19,Cape Girardeau,765000.0,0.765,2.179,0.069,4.939
210,19,Evansville,837000.0,0.837,2.906,0.0,4.335
211,19,Greenville,729000.0,0.729,1.588,0.18,5.513
212,19,Jonesboro,945000.0,0.945,1.0,4.055,3.82
213,19,Little Rock,2610000.0,2.61,2.636,0.001,4.722
214,19,Owensboro,783000.0,0.783,3.346,0.014,4.591
215,19,Paducah,675000.0,0.675,1.744,0.807,3.744
216,19,Princeton,351000.0,0.351,2.786,0.029,4.052
217,19,Robinson,468000.0,0.468,2.364,0.005,5.277
218,19,St. Louis,3366000.0,3.366,1.7,1.765,1.937
219,19,Wood River,585000.0,0.585,3.25,0.0,5.172
220,20,Cape Girardeau,801000.0,0.801,2.282,0.116,5.214
221,20,Evansville,855000.0,0.855,2.969,0.0,4.419
222,20,Greenville,711000.0,0.711,1.549,0.095,5.971
223,20,Jonesboro,972000.0,0.972,1.019,4.05,3.694
224,20,Little Rock,2610000.0,2.61,2.636,0.001,4.845
225,20,Owensboro,792000.0,0.792,3.385,0.014,4.55
226,20,Paducah,684000.0,0.684,1.767,0.764,3.591
227,20,Princeton,315000.0,0.315,2.5,0.04,4.044
228,20,Robinson,468000.0,0.468,2.364,0.009,5.104
229,20,St. Louis,3348000.0,3.348,1.668,1.855,2.016
230,20,Wood River,603000.0,0.603,3.35,0.0,4.779
231,21,Cape Girardeau,765000.0,0.765,2.179,0.072,5.078
232,21,Evansville,765000.0,0.765,2.656,0.0,4.294
233,21,Greenville,684000.0,0.684,1.49,0.116,5.509
234,21,Jonesboro,927000.0,0.927,1.0,3.996,3.868
235,21,Little Rock,2547000.0,2.547,2.573,0.0,4.742
236,21,Owensboro,720000.0,0.72,3.077,0.023,4.542
237,21,Paducah,666000.0,0.666,1.721,0.711,4.006
238,21,Princeton,342000.0,0.342,2.714,0.062,4.043
239,21,Robinson,432000.0,0.432,2.182,0.013,4.841
240,21,St. Louis,3366000.0,3.366,1.685,1.947,1.832
241,21,Wood River,549000.0,0.549,3.05,0.0,4.842
242,22,Cape Girardeau,765000.0,0.765,2.179,0.069,4.979
243,22,Evansville,792000.0,0.792,2.75,0.0,3.963
244,22,Greenville,675000.0,0.675,1.471,0.196,5.671
245,22,Jonesboro,936000.0,0.936,1.0,4.192,3.556
246,22,Little Rock,2646000.0,2.646,2.673,0.002,4.62
247,22,Owensboro,747000.0,0.747,3.192,0.015,3.928
248,22,Paducah,648000.0,0.648,1.674,0.83,3.662
249,22,Princeton,315000.0,0.315,2.5,0.129,3.924
250,22,Robinson,468000.0,0.468,2.364,0.017,5.144
251,22,St. Louis,3357000.0,3.357,1.673,1.852,2.007
252,22,Wood River,594000.0,0.594,3.3,0.0,4.642
253,23,Cape Girardeau,774000.0,0.774,2.205,0.065,5.08
254,23,Evansville,846000.0,0.846,2.938,0.0,4.569
255,23,Greenville,675000.0,0.675,1.471,0.121,5.59
256,23,Jonesboro,954000.0,0.954,1.0,4.277,3.831
257,23,Little Rock,2556000.0,2.556,2.582,0.002,4.584
258,23,Owensboro,765000.0,0.765,3.269,0.012,4.641
259,23,Paducah,585000.0,0.585,1.512,0.728,3.834
260,23,Princeton,333000.0,0.333,2.643,0.045,3.827
261,23,Robinson,468000.0,0.468,2.364,0.01,5.616
262,23,St. Louis,3348000.0,3.348,1.676,1.875,1.943
263,23,Wood River,585000.0,0.585,3.25,0.0,4.856
264,24,Cape Girardeau,774000.0,0.774,2.205,0.075,5.408
265,24,Evansville,855000.0,0.855,2.969,0.0,4.296
266,24,Greenville,711000.0,0.711,1.549,0.142,5.366
267,24,Jonesboro,927000.0,0.927,1.0,4.192,3.74
268,24,Little Rock,2655000.0,2.655,2.682,0.002,4.618
269,24,Owensboro,765000.0,0.765,3.269,0.009,4.295
270,24,Paducah,639000.0,0.639,1.651,0.751,3.563
271,24,Princeton,342000.0,0.342,2.714,0.072,4.002
272,24,Robinson,450000.0,0.45,2.273,0.016,5.15
273,24,St. Louis,3285000.0,3.285,1.667,1.91,1.949
274,24,Wood River,630000.0,0.63,3.5,0.0,4.856
275,25,Cape Girardeau,810000.0,0.81,2.308,0.064,5.465
276,25,Evansville,747000.0,0.747,2.594,0.0,4.349
277,25,Greenville,747000.0,0.747,1.627,0.163,5.816
278,25,Jonesboro,927000.0,0.927,1.01,4.053,3.88
279,25,Little Rock,2646000.0,2.646,2.673,0.0,4.716
280,25,Owensboro,693000.0,0.693,2.962,0.015,4.264
281,25,Paducah,639000.0,0.639,1.651,0.792,3.494
282,25,Princeton,324000.0,0.324,2.571,0.042,3.938
283,25,Robinson,486000.0,0.486,2.455,0.008,5.363
284,25,St. Louis,3303000.0,3.303,1.653,1.893,1.902
285,25,Wood River,621000.0,0.621,3.45,0.0,4.934
286,26,Cape Girardeau,738000.0,0.738,2.103,0.096,5.091
287,26,Evansville,783000.0,0.783,2.719,0.0,4.447
288,26,Greenville,738000.0,0.738,1.608,0.101,5.371
289,26,Jonesboro,972000.0,0.972,1.0,4.441,3.581
