,Iteration,Group,Flow,Flow_MMgal,Trips_Per_Truck,Gate_Queue_Wait,Driving_Time
101,9,Greenville,765000.0,0.765,1.667,0.163,5.298
102,9,Jonesboro,945000.0,0.945,1.01,4.055,3.794
103,9,Little Rock,2538000.0,2.538,2.564,0.0,4.41
104,9,Owensboro,765000.0,0.765,3.269,0.001,5.014
105,9,Paducah,648000.0,0.648,1.674,0.827,3.66
106,9,Princeton,333000.0,0.333,2.643,0.047,3.739
107,9,Robinson,459000.0,0.459,2.318,0.002,5.141
108,9,St. Louis,3357000.0,3.357,1.665,1.837,1.96
109,9,Wood River,576000.0,0.576,3.2,0.0,4.502
110,10,Cape Girardeau,765000.0,0.765,2.179,0.023,5.118
111,10,Evansville,828000.0,0.828,2.875,0.0,4.412
112,10,Greenville,738000.0,0.738,1.608,0.107,5.382
113,10,Jonesboro,972000.0,0.972,1.0,4.109,3.895
114,10,Little Rock,2529000.0,2.529,2.555,0.0,4.666
115,10,Owensboro,720000.0,0.72,3.077,0.004,4.442
116,10,Paducah,639000.0,0.639,1.651,0.918,3.457
117,10,Princeton,333000.0,0.333,2.643,0.028,4.078
118,10,Robinson,450000.0,0.45,2.273,0.001,5.56
119,10,St. Louis,3375000.0,3.375,1.682,1.946,1.868
120,10,Wood River,585000.0,0.585,3.25,0.0,4.883
121,11,Cape Girardeau,810000.0,0.81,2.308,0.031,5.182
122,11,Evansville,756000.0,0.756,2.625,0.0,4.33
123,11,Greenville,729000.0,0.729,1.588,0.064,5.622
124,11,Jonesboro,963000.0,0.963,1.0,4.255,3.718
125,11,Little Rock,2592000.0,2.592,2.618,0.0,4.689
126,11,Owensboro,765000.0,0.765,3.269,0.003,4.727
127,11,Paducah,666000.0,0.666,1.721,0.621,4.054
128,11,Princeton,324000.0,0.324,2.571,0.038,3.865
129,11,Robinson,405000.0,0.405,2.045,0.004,5.064
130,11,St. Louis,3384000.0,3.384,1.701,1.768,2.089
131,11,Wood River,576000.0,0.576,3.2,0.0,4.959
132,12,Cape Girardeau,765000.0,0.765,2.179,0.029,5.016
133,12,Evansville,783000.0,0.783,2.719,0.0,3.9
134,12,Greenville,702000.0,0.702,1.529,0.181,5.669
135,12,Jonesboro,954000.0,0.954,1.0,4.273,3.746
136,12,Little Rock,2574000.0,2.574,2.6,0.0,4.66
137,12,Owensboro,765000.0,0.765,3.269,0.002,4.636
138,12,Paducah,621000.0,0.621,1.605,0.63,4.015
139,12,Princeton,333000.0,0.333,2.643,0.059,3.856
140,12,Robinson,432000.0,0.432,2.182,0.001,5.301
141,12,St. Louis,3456000.0,3.456,1.73,1.863,2.002
142,12,Wood River,576000.0,0.576,3.2,0.0,4.911
143,13,Cape Girardeau,729000.0,0.729,2.077,0.043,4.99
144,13,Evansville,792000.0,0.792,2.75,0.0,4.547
145,13,Greenville,666000.0,0.666,1.451,0.233,5.127
146,13,Jonesboro,963000.0,0.963,1.0,4.197,3.749
147,13,Little Rock,2529000.0,2.529,2.555,0.0,4.627
148,13,Owensboro,774000.0,0.774,3.308,0.002,4.295
149,13,Paducah,675000.0,0.675,1.744,0.64,4.107
150,13,Princeton,351000.0,0.351,2.786,0.062,3.995
151,13,Robinson,441000.0,0.441,2.227,0.005,4.988
152,13,St. Louis,3249000.0,3.249,1.626,1.899,1.898
153,13,Wood River,540000.0,0.54,3.0,0.0,4.407
154,14,Cape Girardeau,801000.0,0.801,2.282,0.03,5.306
155,14,Evansville,765000.0,0.765,2.656,0.0,4.054
156,14,Greenville,729000.0,0.729,1.588,0.172,5.144
157,14,Jonesboro,954000.0,0.954,1.01,4.087,3.878
158,14,Little Rock,2556000.0,2.556,2.582,0.0,4.709
159,14,Owensboro,738000.0,0.738,3.154,0.002,4.71
160,14,Paducah,675000.0,0.675,1.744,0.601,3.931
161,14,Princeton,324000.0,0.324,2.571,0.152,3.219
162,14,Robinson,423000.0,0.423,2.136,0.006,5.344
163,14,St. Louis,3375000.0,3.375,1.659,1.83,1.962
164,14,Wood River,585000.0,0.585,3.25,0.0,4.788
165,15,Cape Girardeau,837000.0,0.837,2.385,0.037,5.216
166,15,Evansville,756000.0,0.756,2.625,0.0,4.143
167,15,Greenville,693000.0,0.693,1.51,0.035,6.046
168,15,Jonesboro,945000.0,0.945,1.0,4.054,3.894
169,15,Little Rock,2493000.0,2.493,2.518,0.0,4.765
170,15,Owensboro,747000.0,0.747,3.192,0.002,4.863
171,15,Paducah,702000.0,0.702,1.814,0.744,3.528
172,15,Princeton,324000.0,0.324,2.571,0.128,3.443
173,15,Robinson,459000.0,0.459,2.318,0.001,5.351
174,15,St. Louis,3411000.0,3.411,1.715,1.864,1.98
175,15,Wood River,612000.0,0.612,3.4,0.0,5.078
176,16,Cape Girardeau,783000.0,0.783,2.231,0.033,5.42
177,16,Evansville,792000.0,0.792,2.75,0.0,4.437
178,16,Greenville,720000.0,0.72,1.569,0.169,5.454
179,16,Jonesboro,945000.0,0.945,1.0,3.884,3.769
180,16,Little Rock,2511000.0,2.511,2.536,0.0,4.717
181,16,Owensboro,801000.0,0.801,3.423,0.002,4.759
182,16,Paducah,621000.0,0.621,1.605,0.629,3.919
183,16,Princeton,342000.0,0.342,2.714,0.062,3.758
184,16,Robinson,459000.0,0.459,2.318,0.006,4.859
185,16,St. Louis,3375000.0,3.375,1.667,1.911,1.97
186,16,Wood River,558000.0,0.558,3.1,0.0,5.016
187,17,Cape Girardeau,846000.0,0.846,2.41,0.024,5.086
188,17,Evansville,837000.0,0.837,2.906,0.0,4.301
189,17,Greenville,765000.0,0.765,1.667,0.048,5.602
190,17,Jonesboro,954000.0,0.954,1.01,4.005,3.915
191,17,Little Rock,2484000.0,2.484,2.509,0.0,4.563
192,17,Owensboro,765000.0,0.765,3.269,0.006,4.556
193,17,Paducah,648000.0,0.648,1.674,0.694,3.797
194,17,Princeton,324000.0,0.324,2.571,0.03,3.991
195,17,Robinson,450000.0,0.45,2.273,0.003,5.128
196,17,St. Louis,3393000.0,3.393,1.691,1.833,1.934
197,17,Wood River,639000.0,0.639,3.55,0.0,5.092
198,18,Cape Girardeau,810000.0,0.81,2.308,0.028,5.025
199,18,Evansville,774000.0,0.774,2.688,0.0,3.847
200,18,Greenville,684000.0,0.684,1.49,0.116,5.6
201,18,Jonesboro,981000.0,0.981,1.009,4.107,3.878
202,18,Little Rock,2556000.0,2.556,2.582,0.0,4.69
203,18,Owensboro,756000.0,0.756,3.231,0.002,4.346
204,18,Paducah,657000.0,0.657,1.698,0.63,4.056
205,18,Princeton,297000.0,0.297,2.357,0.027,3.902
206,18,Robinson,432000.0,0.432,2.182,0.002,5.502
207,18,St. Louis,3420000.0,3.42,1.704,1.847,2.118
208,18,Wood River,585000.0,0.585,3.25,0.0,4.527
209,19,Cape Girardeau,801000.0,0.801,2.282,0.049,4.772
210,19,Evansville,783000.0,0.783,2.719,0.0,3.803
211,19,Greenville,729000.0,0.729,1.588,0.091,5.5
212,19,Jonesboro,972000.0,0.972,1.009,4.347,3.673
213,19,Little Rock,2529000.0,2.529,2.555,0.0,4.696
214,19,Owensboro,765000.0,0.765,3.269,0.001,4.541
215,19,Paducah,675000.0,0.675,1.744,0.619,4.232
216,19,Princeton,324000.0,0.324,2.571,0.109,3.788
217,19,Robinson,468000.0,0.468,2.364,0.001,5.279
218,19,St. Louis,3285000.0,3.285,1.637,1.907,1.906
219,19,Wood River,585000.0,0.585,3.25,0.0,4.617
220,20,Cape Girardeau,783000.0,0.783,2.231,0.027,5.137
221,20,Evansville,783000.0,0.783,2.719,0.0,4.262
222,20,Greenville,720000.0,0.72,1.569,0.04,6.093
223,20,Jonesboro,990000.0,0.99,1.0,4.065,3.522
224,20,Little Rock,2628000.0,2.628,2.655,0.001,4.556
225,20,Owensboro,774000.0,0.774,3.308,0.001,4.664
226,20,Paducah,657000.0,0.657,1.698,0.689,3.877
227,20,Princeton,333000.0,0.333,2.643,0.052,4.029
228,20,Robinson,450000.0,0.45,2.273,0.0,5.056
229,20,St. Louis,3375000.0,3.375,1.689,1.835,2.003
230,20,Wood River,585000.0,0.585,3.25,0.0,5.012
