,Iteration,Group,Flow,Flow_MMgal,Trips_Per_Truck,Gate_Queue_Wait,Driving_Time
440,40,Cape Girardeau,990000.0,0.99,2.821,0.177,4.195
441,40,Evansville,954000.0,0.954,3.313,0.0,3.563
442,40,Greenville,792000.0,0.792,1.725,0.457,4.724
443,40,Jonesboro,1017000.0,1.017,1.009,4.359,2.637
444,40,Little Rock,2997000.0,2.997,3.027,0.003,3.721
445,40,Owensboro,828000.0,0.828,3.538,0.032,3.647
446,40,Paducah,675000.0,0.675,1.744,1.075,2.752
447,40,Princeton,315000.0,0.315,2.5,0.399,2.355
448,40,Robinson,558000.0,0.558,2.818,0.015,4.357
449,40,St. Louis,3483000.0,3.483,1.775,2.117,1.363
450,40,Wood River,675000.0,0.675,3.75,0.0,3.811
451,41,Cape Girardeau,918000.0,0.918,2.615,0.161,4.254
452,41,Evansville,927000.0,0.927,3.219,0.0,3.257
453,41,Greenville,747000.0,0.747,1.627,0.584,4.116
454,41,Jonesboro,990000.0,0.99,1.019,4.374,2.614
455,41,Little Rock,3051000.0,3.051,3.082,0.003,3.601
456,41,Owensboro,783000.0,0.783,3.346,0.015,3.079
457,41,Paducah,693000.0,0.693,1.791,1.155,2.783
458,41,Princeton,306000.0,0.306,2.429,0.258,2.614
459,41,Robinson,540000.0,0.54,2.727,0.022,4.302
460,41,St. Louis,3456000.0,3.456,1.73,2.1,1.369
461,41,Wood River,666000.0,0.666,3.7,0.0,3.826
462,42,Cape Girardeau,954000.0,0.954,2.718,0.139,4.332
463,42,Evansville,981000.0,0.981,3.406,0.0,3.558
464,42,Greenville,792000.0,0.792,1.725,0.309,4.8
465,42,Jonesboro,1017000.0,1.017,1.018,3.961,2.742
466,42,Little Rock,3024000.0,3.024,3.055,0.002,3.772
467,42,Owensboro,864000.0,0.864,3.692,0.016,3.582
468,42,Paducah,693000.0,0.693,1.791,1.241,2.6
469,42,Princeton,369000.0,0.369,2.929,0.28,2.725
470,42,Robinson,567000.0,0.567,2.864,0.033,4.185
471,42,St. Louis,3420000.0,3.42,1.704,2.053,1.305
472,42,Wood River,648000.0,0.648,3.6,0.0,3.612
473,43,Cape Girardeau,945000.0,0.945,2.692,0.139,4.278
474,43,Evansville,909000.0,0.909,3.156,0.0,3.127
475,43,Greenville,810000.0,0.81,1.765,0.437,4.336
476,43,Jonesboro,1008000.0,1.008,1.0,4.077,2.66
477,43,Little Rock,2961000.0,2.961,2.991,0.002,3.848
478,43,Owensboro,873000.0,0.873,3.731,0.017,3.928
479,43,Paducah,702000.0,0.702,1.814,1.266,2.527
480,43,Princeton,342000.0,0.342,2.714,0.199,2.947
481,43,Robinson,612000.0,0.612,3.091,0.033,4.598
482,43,St. Louis,3384000.0,3.384,1.686,2.068,1.31
483,43,Wood River,630000.0,0.63,3.5,0.0,3.58
484,44,Cape Girardeau,909000.0,0.909,2.59,0.198,3.992
485,44,Evansville,891000.0,0.891,3.094,0.0,3.125
486,44,Greenville,801000.0,0.801,1.745,0.594,4.195
487,44,Jonesboro,1008000.0,1.008,1.018,4.143,2.848
488,44,Little Rock,2979000.0,2.979,3.009,0.002,3.768
489,44,Owensboro,810000.0,0.81,3.462,0.022,3.65
490,44,Paducah,720000.0,0.72,1.86,1.184,2.963
491,44,Princeton,342000.0,0.342,2.714,0.304,2.548
492,44,Robinson,531000.0,0.531,2.682,0.011,4.22
493,44,St. Louis,3474000.0,3.474,1.731,2.141,1.345
494,44,Wood River,729000.0,0.729,4.05,0.0,3.698
495,45,Cape Girardeau,927000.0,0.927,2.641,0.111,4.199
496,45,Evansville,900000.0,0.9,3.125,0.0,3.24
497,45,Greenville,810000.0,0.81,1.765,0.341,4.706
498,45,Jonesboro,1026000.0,1.026,1.046,3.968,2.689
499,45,Little Rock,3006000.0,3.006,3.036,0.003,4.007
500,45,Owensboro,828000.0,0.828,3.538,0.025,3.319
501,45,Paducah,720000.0,0.72,1.86,1.185,2.781
502,45,Princeton,297000.0,0.297,2.357,0.285,2.505
503,45,Robinson,531000.0,0.531,2.682,0.015,4.391
504,45,St. Louis,3501000.0,3.501,1.76,1.986,1.397
505,45,Wood River,720000.0,0.72,4.0,0.0,4.016
506,46,Cape Girardeau,900000.0,0.9,2.564,0.183,4.223
507,46,Evansville,900000.0,0.9,3.125,0.0,3.394
508,46,Greenville,783000.0,0.783,1.706,0.458,4.701
509,46,Jonesboro,1044000.0,1.044,1.018,4.28,2.624
510,46,Little Rock,3060000.0,3.06,3.091,0.002,3.816
511,46,Owensboro,837000.0,0.837,3.577,0.034,3.527
512,46,Paducah,675000.0,0.675,1.744,1.189,2.786
513,46,Princeton,306000.0,0.306,2.429,0.243,2.458
514,46,Robinson,522000.0,0.522,2.636,0.025,4.018
515,46,St. Louis,3474000.0,3.474,1.723,2.068,1.319
516,46,Wood River,675000.0,0.675,3.75,0.0,3.51
517,47,Cape Girardeau,882000.0,0.882,2.513,0.178,3.882
518,47,Evansville,873000.0,0.873,3.031,0.0,3.344
519,47,Greenville,774000.0,0.774,1.686,0.651,4.146
520,47,Jonesboro,1008000.0,1.008,1.0,4.265,2.718
521,47,Little Rock,3069000.0,3.069,3.1,0.003,3.921
522,47,Owensboro,855000.0,0.855,3.654,0.014,3.525
523,47,Paducah,657000.0,0.657,1.698,1.195,2.514
524,47,Princeton,342000.0,0.342,2.714,0.21,2.723
525,47,Robinson,549000.0,0.549,2.773,0.027,4.425
526,47,St. Louis,3447000.0,3.447,1.741,2.03,1.355
527,47,Wood River,675000.0,0.675,3.75,0.0,4.386
528,48,Cape Girardeau,855000.0,0.855,2.436,0.124,4.336
529,48,Evansville,918000.0,0.918,3.188,0.0,3.382
530,48,Greenville,765000.0,0.765,1.667,0.455,4.489
531,48,Jonesboro,1035000.0,1.035,1.018,4.181,2.605
532,48,Little Rock,3006000.0,3.006,3.036,0.002,3.876
533,48,Owensboro,837000.0,0.837,3.577,0.013,3.325
534,48,Paducah,720000.0,0.72,1.86,1.128,2.809
535,48,Princeton,315000.0,0.315,2.5,0.28,2.407
536,48,Robinson,558000.0,0.558,2.818,0.01,4.468
537,48,St. Louis,3465000.0,3.465,1.734,2.095,1.356
538,48,Wood River,666000.0,0.666,3.7,0.0,3.89
539,49,Cape Girardeau,981000.0,0.981,2.795,0.108,4.268
540,49,Evansville,927000.0,0.927,3.219,0.0,3.484
541,49,Greenville,810000.0,0.81,1.765,0.522,4.539
542,49,Jonesboro,1008000.0,1.008,1.037,4.069,2.602
543,49,Little Rock,2925000.0,2.925,2.955,0.003,3.713
544,49,Owensboro,837000.0,0.837,3.577,0.016,3.512
545,49,Paducah,684000.0,0.684,1.767,1.263,2.623
546,49,Princeton,315000.0,0.315,2.5,0.262,2.64
547,49,Robinson,549000.0,0.549,2.773,0.02,4.621
548,49,St. Louis,3447000.0,3.447,1.741,2.092,1.268
549,49,Wood River,666000.0,0.666,3.7,0.0,3.813
