,Iteration,Group,Flow,Flow_MMgal,Trips_Per_Truck,Gate_Queue_Wait,Driving_Time
273,24,St. Louis,3438000.0,3.438,1.654,2.037,1.878
274,24,Wood River,558000.0,0.558,2.952,0.0,5.174
275,25,Cape Girardeau,819000.0,0.819,2.22,0.108,4.891
276,25,Evansville,828000.0,0.828,2.788,0.0,4.48
277,25,Greenville,693000.0,0.693,1.453,0.186,5.469
278,25,Jonesboro,936000.0,0.936,1.01,4.229,3.744
279,25,Little Rock,2736000.0,2.736,2.643,0.001,4.757
280,25,Owensboro,756000.0,0.756,3.111,0.015,4.072
281,25,Paducah,693000.0,0.693,1.711,0.886,3.46
282,25,Princeton,306000.0,0.306,2.429,0.085,3.574
283,25,Robinson,477000.0,0.477,2.304,0.027,5.054
284,25,St. Louis,3375000.0,3.375,1.616,2.061,1.819
285,25,Wood River,567000.0,0.567,3.0,0.0,4.672
286,26,Cape Girardeau,783000.0,0.783,2.122,0.129,5.044
287,26,Evansville,882000.0,0.882,2.97,0.0,4.344
288,26,Greenville,756000.0,0.756,1.585,0.186,5.663
289,26,Jonesboro,945000.0,0.945,1.0,4.523,3.736
290,26,Little Rock,2637000.0,2.637,2.548,0.001,4.783
291,26,Owensboro,774000.0,0.774,3.185,0.015,4.233
292,26,Paducah,693000.0,0.693,1.711,0.895,3.752
293,26,Princeton,324000.0,0.324,2.571,0.082,4.007
294,26,Robinson,459000.0,0.459,2.217,0.007,5.379
295,26,St. Louis,3438000.0,3.438,1.647,2.011,1.937
296,26,Wood River,603000.0,0.603,3.19,0.0,4.792
297,27,Cape Girardeau,810000.0,0.81,2.195,0.166,4.917
298,27,Evansville,801000.0,0.801,2.697,0.0,4.144
299,27,Greenville,774000.0,0.774,1.623,0.087,5.77
300,27,Jonesboro,963000.0,0.963,1.0,4.283,3.674
301,27,Little Rock,2754000.0,2.754,2.661,0.002,4.487
302,27,Owensboro,720000.0,0.72,2.963,0.036,4.198
303,27,Paducah,666000.0,0.666,1.644,0.868,3.798
304,27,Princeton,315000.0,0.315,2.5,0.081,3.566
305,27,Robinson,459000.0,0.459,2.217,0.012,5.24
306,27,St. Louis,3321000.0,3.321,1.584,2.042,1.759
307,27,Wood River,594000.0,0.594,3.143,0.0,5.038
308,28,Cape Girardeau,873000.0,0.873,2.366,0.105,5.156
309,28,Evansville,783000.0,0.783,2.636,0.0,3.947
310,28,Greenville,720000.0,0.72,1.509,0.196,5.293
311,28,Jonesboro,945000.0,0.945,1.0,4.077,3.481
312,28,Little Rock,2682000.0,2.682,2.591,0.001,4.55
313,28,Owensboro,774000.0,0.774,3.185,0.014,4.343
314,28,Paducah,666000.0,0.666,1.644,0.872,3.614
315,28,Princeton,324000.0,0.324,2.571,0.061,3.588
316,28,Robinson,486000.0,0.486,2.348,0.025,5.456
317,28,St. Louis,3393000.0,3.393,1.646,2.042,1.81
318,28,Wood River,576000.0,0.576,3.048,0.0,4.694
319,29,Cape Girardeau,819000.0,0.819,2.22,0.149,4.711
320,29,Evansville,882000.0,0.882,2.97,0.0,4.304
321,29,Greenville,702000.0,0.702,1.472,0.382,4.639
322,29,Jonesboro,981000.0,0.981,1.0,4.332,3.64
323,29,Little Rock,2664000.0,2.664,2.574,0.001,4.797
324,29,Owensboro,792000.0,0.792,3.259,0.008,4.313
325,29,Paducah,630000.0,0.63,1.556,0.89,3.774
326,29,Princeton,315000.0,0.315,2.5,0.106,3.664
327,29,Robinson,477000.0,0.477,2.304,0.008,4.99
328,29,St. Louis,3447000.0,3.447,1.651,2.021,1.843
329,29,Wood River,576000.0,0.576,3.048,0.0,4.321
330,30,Cape Girardeau,774000.0,0.774,2.098,0.072,5.465
331,30,Evansville,819000.0,0.819,2.758,0.0,4.408
332,30,Greenville,711000.0,0.711,1.491,0.065,6.024
333,30,Jonesboro,963000.0,0.963,1.009,4.508,3.766
334,30,Little Rock,2628000.0,2.628,2.539,0.002,4.621
335,30,Owensboro,810000.0,0.81,3.333,0.021,4.392
336,30,Paducah,711000.0,0.711,1.756,0.856,3.898
337,30,Princeton,315000.0,0.315,2.5,0.078,4.126
338,30,Robinson,450000.0,0.45,2.174,0.006,5.513
339,30,St. Louis,3447000.0,3.447,1.623,2.021,1.92
340,30,Wood River,612000.0,0.612,3.238,0.0,5.44
341,31,Cape Girardeau,801000.0,0.801,2.171,0.079,5.112
342,31,Evansville,828000.0,0.828,2.788,0.0,4.693
343,31,Greenville,720000.0,0.72,1.509,0.144,5.107
344,31,Jonesboro,936000.0,0.936,1.0,4.139,3.513
345,31,Little Rock,2790000.0,2.79,2.696,0.001,4.425
346,31,Owensboro,738000.0,0.738,3.037,0.015,4.503
347,31,Paducah,684000.0,0.684,1.689,0.879,3.67
348,31,Princeton,315000.0,0.315,2.5,0.067,3.527
349,31,Robinson,486000.0,0.486,2.348,0.008,5.591
350,31,St. Louis,3492000.0,3.492,1.665,1.982,1.926
351,31,Wood River,585000.0,0.585,3.095,0.0,4.869
352,32,Cape Girardeau,819000.0,0.819,2.22,0.107,5.177
353,32,Evansville,837000.0,0.837,2.818,0.0,4.575
354,32,Greenville,729000.0,0.729,1.528,0.068,5.802
355,32,Jonesboro,945000.0,0.945,1.01,4.442,3.775
356,32,Little Rock,2700000.0,2.7,2.609,0.0,4.692
357,32,Owensboro,747000.0,0.747,3.074,0.011,4.036
358,32,Paducah,657000.0,0.657,1.622,0.851,3.708
359,32,Princeton,315000.0,0.315,2.5,0.04,3.612
360,32,Robinson,477000.0,0.477,2.304,0.01,5.445
361,32,St. Louis,3411000.0,3.411,1.627,2.015,1.847
362,32,Wood River,540000.0,0.54,2.857,0.0,4.349
363,33,Cape Girardeau,837000.0,0.837,2.268,0.098,5.203
364,33,Evansville,837000.0,0.837,2.818,0.0,3.964
365,33,Greenville,765000.0,0.765,1.604,0.131,6.022
366,33,Jonesboro,945000.0,0.945,1.01,4.557,3.626
367,33,Little Rock,2718000.0,2.718,2.626,0.005,4.56
368,33,Owensboro,801000.0,0.801,3.296,0.015,4.079
369,33,Paducah,657000.0,0.657,1.622,0.912,3.665
370,33,Princeton,333000.0,0.333,2.643,0.075,3.948
371,33,Robinson,450000.0,0.45,2.174,0.008,5.161
372,33,St. Louis,3375000.0,3.375,1.596,1.987,1.881
373,33,Wood River,540000.0,0.54,2.857,0.0,4.49
374,34,Cape Girardeau,801000.0,0.801,2.171,0.072,4.911
375,34,Evansville,801000.0,0.801,2.697,0.0,3.989
376,34,Greenville,675000.0,0.675,1.415,0.216,5.426
377,34,Jonesboro,945000.0,0.945,1.01,4.365,3.632
378,34,Little Rock,2619000.0,2.619,2.53,0.002,4.753
379,34,Owensboro,738000.0,0.738,3.037,0.008,4.671
380,34,Paducah,684000.0,0.684,1.689,0.728,4.126
381,34,Princeton,351000.0,0.351,2.786,0.134,3.565
382,34,Robinson,504000.0,0.504,2.435,0.006,5.648
383,34,St. Louis,3393000.0,3.393,1.654,2.04,1.876
384,34,Wood River,612000.0,0.612,3.238,0.0,4.847
385,35,Cape Girardeau,801000.0,0.801,2.171,0.117,4.865
386,35,Evansville,837000.0,0.837,2.818,0.0,3.976
387,35,Greenville,675000.0,0.675,1.471,0.342,4.813
388,35,Jonesboro,963000.0,0.963,1.009,4.509,3.587
389,35,Little Rock,2754000.0,2.754,2.661,0.001,4.559
390,35,Owensboro,747000.0,0.747,3.074,0.023,4.549
391,35,Paducah,639000.0,0.639,1.578,1.066,3.315
392,35,Princeton,324000.0,0.324,2.571,0.075,3.743
393,35,Robinson,522000.0,0.522,2.522,0.01,5.744
394,35,St. Louis,3393000.0,3.393,1.639,2.056,1.835
395,35,Wood River,630000.0,0.63,3.333,0.0,4.437
396,36,Cape Girardeau,837000.0,0.837,2.268,0.082,5.097
397,36,Evansville,801000.0,0.801,2.697,0.0,3.963
398,36,Greenville,738000.0,0.738,1.547,0.255,5.358
399,36,Jonesboro,981000.0,0.981,1.0,4.289,3.621
400,36,Little Rock,2799000.0,2.799,2.704,0.001,4.811
401,36,Owensboro,765000.0,0.765,3.148,0.012,4.606
402,36,Paducah,666000.0,0.666,1.644,0.753,4.129
403,36,Princeton,324000.0,0.324,2.571,0.069,4.154
404,36,Robinson,441000.0,0.441,2.13,0.012,4.929
405,36,St. Louis,3429000.0,3.429,1.614,2.009,1.858
406,36,Wood River,540000.0,0.54,2.857,0.0,4.389
407,37,Cape Girardeau,837000.0,0.837,2.268,0.085,5.143
408,37,Evansville,837000.0,0.837,2.818,0.0,4.298
409,37,Greenville,765000.0,0.765,1.604,0.193,5.782
410,37,Jonesboro,990000.0,0.99,1.019,4.05,3.716
411,37,Little Rock,2736000.0,2.736,2.643,0.001,4.819
412,37,Owensboro,738000.0,0.738,3.037,0.008,4.317
413,37,Paducah,666000.0,0.666,1.644,0.802,3.677
414,37,Princeton,324000.0,0.324,2.571,0.067,3.776
415,37,Robinson,486000.0,0.486,2.348,0.012,5.103
416,37,St. Louis,3411000.0,3.411,1.641,2.016,1.904
417,37,Wood River,684000.0,0.684,3.619,0.0,4.587
418,38,Cape Girardeau,783000.0,0.783,2.122,0.077,5.39
419,38,Evansville,855000.0,0.855,2.879,0.0,4.398
420,38,Greenville,693000.0,0.693,1.481,0.307,5.348
421,38,Jonesboro,945000.0,0.945,1.0,4.291,3.814
422,38,Little Rock,2799000.0,2.799,2.704,0.002,4.818
423,38,Owensboro,756000.0,0.756,3.111,0.015,4.216
424,38,Paducah,702000.0,0.702,1.733,0.789,3.841
425,38,Princeton,315000.0,0.315,2.5,0.09,3.504
426,38,Robinson,495000.0,0.495,2.391,0.011,5.404
427,38,St. Louis,3402000.0,3.402,1.615,2.039,1.829
428,38,Wood River,639000.0,0.639,3.381,0.0,4.929
429,39,Cape Girardeau,828000.0,0.828,2.244,0.115,4.996
430,39,Evansville,873000.0,0.873,2.939,0.0,4.208
431,39,Greenville,738000.0,0.738,1.577,0.233,5.445
432,39,Jonesboro,936000.0,0.936,1.0,4.074,3.791
433,39,Little Rock,2745000.0,2.745,2.652,0.0,4.701
434,39,Owensboro,792000.0,0.792,3.259,0.015,4.383
435,39,Paducah,720000.0,0.72,1.778,0.677,4.274
436,39,Princeton,342000.0,0.342,2.714,0.083,4.136
437,39,Robinson,477000.0,0.477,2.304,0.009,5.689
438,39,St. Louis,3393000.0,3.393,1.625,1.986,1.834
439,39,Wood River,612000.0,0.612,3.238,0.0,4.628
440,40,Cape Girardeau,864000.0,0.864,2.341,0.077,5.313
441,40,Evansville,873000.0,0.873,2.939,0.0,4.309
442,40,Greenville,765000.0,0.765,1.604,0.123,5.411
443,40,Jonesboro,918000.0,0.918,1.01,4.405,3.583
444,40,Little Rock,2673000.0,2.673,2.583,0.0,4.715
445,40,Owensboro,783000.0,0.783,3.222,0.017,4.41
