,Iteration,Group,Flow,Flow_MMgal,Trips_Per_Truck,Gate_Queue_Wait,Driving_Time
167,15,Jonesboro,801000.0,0.801,2.342,0.015,5.779
168,15,Little Rock,2664000.0,2.664,2.741,0.002,4.846
169,15,Memphis,3267000.0,3.267,2.161,0.695,3.894
170,15,Owensboro,981000.0,0.981,3.114,0.046,4.497
171,15,Paducah,621000.0,0.621,1.605,0.92,3.598
172,15,Princeton,360000.0,0.36,1.29,2.519,2.045
173,15,Robinson,549000.0,0.549,2.44,0.019,5.636
174,15,St. Louis,3330000.0,3.33,1.652,1.918,1.934
175,15,Wood River,585000.0,0.585,3.25,0.0,4.488
176,16,Cape Girardeau,801000.0,0.801,2.282,0.06,5.072
177,16,Greenville,522000.0,0.522,2.417,0.013,4.846
178,16,Jonesboro,756000.0,0.756,2.211,0.024,5.451
179,16,Little Rock,2565000.0,2.565,2.639,0.003,4.674
180,16,Memphis,3294000.0,3.294,2.179,0.719,3.952
181,16,Owensboro,900000.0,0.9,2.857,0.046,4.262
182,16,Paducah,675000.0,0.675,1.744,0.663,4.044
183,16,Princeton,360000.0,0.36,1.25,2.556,1.771
184,16,Robinson,504000.0,0.504,2.24,0.009,5.479
185,16,St. Louis,3447000.0,3.447,1.717,1.874,1.951
186,16,Wood River,594000.0,0.594,3.3,0.0,5.062
187,17,Cape Girardeau,783000.0,0.783,2.231,0.062,5.249
188,17,Greenville,504000.0,0.504,2.333,0.016,5.047
189,17,Jonesboro,783000.0,0.783,2.289,0.028,5.345
190,17,Little Rock,2430000.0,2.43,2.5,0.001,4.657
191,17,Memphis,3357000.0,3.357,2.22,0.841,3.548
192,17,Owensboro,927000.0,0.927,2.943,0.05,4.29
193,17,Paducah,648000.0,0.648,1.674,0.831,3.573
194,17,Princeton,351000.0,0.351,1.258,2.475,1.757
195,17,Robinson,522000.0,0.522,2.32,0.007,5.888
196,17,St. Louis,3411000.0,3.411,1.692,1.799,1.963
197,17,Wood River,585000.0,0.585,3.25,0.0,4.838
198,18,Cape Girardeau,765000.0,0.765,2.179,0.084,5.039
199,18,Greenville,504000.0,0.504,2.333,0.052,4.248
200,18,Jonesboro,801000.0,0.801,2.342,0.02,5.621
201,18,Little Rock,2583000.0,2.583,2.657,0.001,4.702
202,18,Memphis,3411000.0,3.411,2.256,0.586,4.388
