,Iteration,Group,Flow,Flow_MMgal,Trips_Per_Truck,Gate_Queue_Wait,Driving_Time
152,13,Robinson,504000.0,0.504,2.545,0.009,5.835
153,13,Wood River,3267000.0,3.267,1.565,1.986,2.529
154,14,Cape Girardeau,891000.0,0.891,2.063,0.181,4.971
155,14,Evansville,828000.0,0.828,2.875,0.0,4.037
156,14,Greenville,495000.0,0.495,2.292,0.009,5.183
157,14,Jonesboro,837000.0,0.837,2.447,0.031,5.564
158,14,Little Rock,2529000.0,2.529,2.602,0.0,4.662
159,14,Memphis,3258000.0,3.258,2.155,0.647,4.034
160,14,Owensboro,765000.0,0.765,3.269,0.019,4.636
161,14,Paducah,648000.0,0.648,1.714,0.698,3.58
162,14,Princeton,333000.0,0.333,2.643,0.129,3.609
163,14,Robinson,486000.0,0.486,2.455,0.004,5.658
164,14,Wood River,3321000.0,3.321,1.577,2.01,2.583
165,15,Cape Girardeau,855000.0,0.855,1.979,0.166,4.991
166,15,Evansville,747000.0,0.747,2.594,0.0,4.004
167,15,Greenville,468000.0,0.468,2.167,0.028,4.345
168,15,Jonesboro,783000.0,0.783,2.289,0.024,5.994
169,15,Little Rock,2628000.0,2.628,2.704,0.001,4.725
170,15,Memphis,3222000.0,3.222,2.131,0.678,4.028
171,15,Owensboro,729000.0,0.729,3.115,0.021,4.254
172,15,Paducah,666000.0,0.666,1.762,0.608,3.972
173,15,Princeton,324000.0,0.324,2.571,0.067,3.818
174,15,Robinson,468000.0,0.468,2.364,0.012,5.673
175,15,Wood River,3348000.0,3.348,1.61,2.047,2.531
176,16,Cape Girardeau,927000.0,0.927,2.146,0.188,4.983
177,16,Evansville,891000.0,0.891,3.094,0.0,4.551
178,16,Greenville,513000.0,0.513,2.375,0.01,4.934
179,16,Jonesboro,765000.0,0.765,2.237,0.011,5.283
180,16,Little Rock,2466000.0,2.466,2.537,0.0,4.647
181,16,Memphis,3294000.0,3.294,2.179,0.661,4.094
182,16,Owensboro,810000.0,0.81,3.462,0.016,4.734
183,16,Paducah,666000.0,0.666,1.762,0.757,3.81
184,16,Princeton,360000.0,0.36,2.857,0.114,3.864
185,16,Robinson,522000.0,0.522,2.636,0.009,5.341
186,16,Wood River,3375000.0,3.375,1.609,2.031,2.478
187,17,Cape Girardeau,927000.0,0.927,2.146,0.139,5.256
188,17,Evansville,801000.0,0.801,2.781,0.0,4.121
189,17,Greenville,513000.0,0.513,2.375,0.007,5.256
190,17,Jonesboro,756000.0,0.756,2.211,0.022,5.176
191,17,Little Rock,2493000.0,2.493,2.565,0.002,4.752
192,17,Memphis,3222000.0,3.222,2.131,0.685,4.029
193,17,Owensboro,729000.0,0.729,3.115,0.011,4.409
194,17,Paducah,657000.0,0.657,1.738,0.801,3.621
195,17,Princeton,333000.0,0.333,2.643,0.079,3.979
196,17,Robinson,468000.0,0.468,2.364,0.004,5.227
197,17,Wood River,3330000.0,3.33,1.588,2.064,2.469
198,18,Cape Girardeau,900000.0,0.9,2.083,0.186,5.157
199,18,Evansville,756000.0,0.756,2.625,0.0,4.261
200,18,Greenville,486000.0,0.486,2.25,0.023,5.094
201,18,Jonesboro,765000.0,0.765,2.237,0.033,5.182
202,18,Little Rock,2565000.0,2.565,2.639,0.001,4.793
203,18,Memphis,3258000.0,3.258,2.155,0.75,3.754
204,18,Owensboro,747000.0,0.747,3.192,0.011,4.272
205,18,Paducah,675000.0,0.675,1.786,0.636,3.826
206,18,Princeton,315000.0,0.315,2.5,0.148,3.445
207,18,Robinson,486000.0,0.486,2.455,0.006,5.936
208,18,Wood River,3366000.0,3.366,1.619,1.972,2.642
209,19,Cape Girardeau,900000.0,0.9,2.083,0.152,5.455
210,19,Evansville,828000.0,0.828,2.875,0.0,4.353
211,19,Greenville,522000.0,0.522,2.417,0.01,4.657
212,19,Jonesboro,792000.0,0.792,2.316,0.037,5.421
213,19,Little Rock,2547000.0,2.547,2.62,0.002,4.508
214,19,Memphis,3195000.0,3.195,2.113,0.705,4.033
215,19,Owensboro,756000.0,0.756,3.231,0.01,4.693
216,19,Paducah,657000.0,0.657,1.738,0.706,3.744
217,19,Princeton,342000.0,0.342,2.714,0.041,4.193
218,19,Robinson,423000.0,0.423,2.136,0.008,4.966
219,19,Wood River,3312000.0,3.312,1.586,2.0,2.504
220,20,Cape Girardeau,936000.0,0.936,2.167,0.112,5.539
221,20,Evansville,801000.0,0.801,2.781,0.0,4.283
222,20,Greenville,540000.0,0.54,2.5,0.015,5.182
223,20,Jonesboro,837000.0,0.837,2.447,0.029,5.268
224,20,Little Rock,2511000.0,2.511,2.583,0.003,4.534
225,20,Memphis,3222000.0,3.222,2.131,0.71,3.957
226,20,Owensboro,747000.0,0.747,3.192,0.024,4.334
227,20,Paducah,666000.0,0.666,1.762,0.606,3.904
228,20,Princeton,351000.0,0.351,2.786,0.13,3.545
229,20,Robinson,441000.0,0.441,2.227,0.003,4.851
230,20,Wood River,3213000.0,3.213,1.539,1.948,2.501
231,21,Cape Girardeau,945000.0,0.945,2.188,0.15,5.087
232,21,Evansville,765000.0,0.765,2.656,0.0,4.24
233,21,Greenville,540000.0,0.54,2.5,0.007,5.7
234,21,Jonesboro,801000.0,0.801,2.342,0.023,5.701
235,21,Little Rock,2592000.0,2.592,2.667,0.002,4.522
236,21,Memphis,3339000.0,3.339,2.208,0.795,3.647
237,21,Owensboro,729000.0,0.729,3.115,0.018,4.27
238,21,Paducah,630000.0,0.63,1.667,0.746,3.48
239,21,Princeton,279000.0,0.279,2.214,0.073,3.471
240,21,Robinson,468000.0,0.468,2.364,0.006,5.279
241,21,Wood River,3348000.0,3.348,1.61,2.006,2.583
242,22,Cape Girardeau,909000.0,0.909,2.104,0.134,5.038
243,22,Evansville,765000.0,0.765,2.656,0.0,4.44
244,22,Greenville,441000.0,0.441,2.042,0.017,4.85
245,22,Jonesboro,828000.0,0.828,2.421,0.029,5.548
246,22,Little Rock,2502000.0,2.502,2.574,0.0,4.582
247,22,Memphis,3195000.0,3.195,2.113,0.749,3.874
248,22,Owensboro,774000.0,0.774,3.308,0.028,4.763
249,22,Paducah,648000.0,0.648,1.714,0.783,3.51
250,22,Princeton,324000.0,0.324,2.571,0.043,3.917
251,22,Robinson,450000.0,0.45,2.273,0.011,4.849
252,22,Wood River,3303000.0,3.303,1.596,1.999,2.503
253,23,Cape Girardeau,900000.0,0.9,2.083,0.234,4.993
254,23,Evansville,837000.0,0.837,2.906,0.0,4.136
255,23,Greenville,477000.0,0.477,2.208,0.015,5.589
256,23,Jonesboro,792000.0,0.792,2.316,0.023,5.137
257,23,Little Rock,2601000.0,2.601,2.676,0.001,4.581
258,23,Memphis,3186000.0,3.186,2.107,0.707,3.936
259,23,Owensboro,774000.0,0.774,3.308,0.016,4.507
260,23,Paducah,675000.0,0.675,1.786,0.673,3.89
261,23,Princeton,342000.0,0.342,2.714,0.106,3.717
262,23,Robinson,441000.0,0.441,2.227,0.002,5.873
263,23,Wood River,3321000.0,3.321,1.57,2.093,2.434
264,24,Cape Girardeau,954000.0,0.954,2.208,0.212,5.023
265,24,Evansville,837000.0,0.837,2.906,0.0,4.245
266,24,Greenville,486000.0,0.486,2.25,0.017,4.72
267,24,Jonesboro,774000.0,0.774,2.263,0.019,5.538
268,24,Little Rock,2565000.0,2.565,2.639,0.001,4.674
269,24,Memphis,3339000.0,3.339,2.208,0.74,4.013
270,24,Owensboro,693000.0,0.693,2.962,0.02,4.72
271,24,Paducah,630000.0,0.63,1.667,0.736,3.763
272,24,Princeton,306000.0,0.306,2.429,0.118,3.5
273,24,Robinson,450000.0,0.45,2.273,0.001,5.25
274,24,Wood River,3366000.0,3.366,1.591,1.98,2.64
275,25,Cape Girardeau,846000.0,0.846,1.958,0.217,4.801
276,25,Evansville,792000.0,0.792,2.75,0.0,4.384
277,25,Greenville,504000.0,0.504,2.333,0.01,4.845
278,25,Jonesboro,765000.0,0.765,2.237,0.02,5.123
279,25,Little Rock,2574000.0,2.574,2.648,0.0,4.73
280,25,Memphis,3357000.0,3.357,2.22,0.723,3.93
281,25,Owensboro,774000.0,0.774,3.308,0.014,4.502
282,25,Paducah,693000.0,0.693,1.833,0.64,4.263
283,25,Princeton,324000.0,0.324,2.571,0.083,3.833
284,25,Robinson,441000.0,0.441,2.227,0.003,5.826
285,25,Wood River,3348000.0,3.348,1.603,2.002,2.582
286,26,Cape Girardeau,918000.0,0.918,2.125,0.14,5.157
287,26,Evansville,864000.0,0.864,3.0,0.0,4.215
288,26,Greenville,513000.0,0.513,2.375,0.013,5.106
289,26,Jonesboro,774000.0,0.774,2.263,0.012,5.157
290,26,Little Rock,2574000.0,2.574,2.648,0.0,4.692
291,26,Memphis,3357000.0,3.357,2.22,0.727,4.021
292,26,Owensboro,747000.0,0.747,3.192,0.012,4.518
293,26,Paducah,639000.0,0.639,1.69,0.795,3.405
294,26,Princeton,288000.0,0.288,2.286,0.118,3.468
295,26,Robinson,459000.0,0.459,2.318,0.013,5.203
296,26,Wood River,3321000.0,3.321,1.611,2.004,2.542
297,27,Cape Girardeau,999000.0,0.999,2.313,0.204,5.17
298,27,Evansville,774000.0,0.774,2.688,0.0,3.925
299,27,Greenville,468000.0,0.468,2.167,0.009,5.209
300,27,Jonesboro,774000.0,0.774,2.263,0.02,6.283
301,27,Little Rock,2538000.0,2.538,2.611,0.0,4.654
302,27,Memphis,3258000.0,3.258,2.168,0.72,3.823
303,27,Owensboro,774000.0,0.774,3.308,0.009,4.094
304,27,Paducah,648000.0,0.648,1.714,0.76,3.7
305,27,Princeton,306000.0,0.306,2.429,0.124,4.041
306,27,Robinson,441000.0,0.441,2.227,0.006,5.694
307,27,Wood River,3312000.0,3.312,1.579,2.027,2.431
308,28,Cape Girardeau,891000.0,0.891,2.063,0.171,5.317
309,28,Evansville,819000.0,0.819,2.844,0.0,3.989
310,28,Greenville,513000.0,0.513,2.375,0.023,4.894
311,28,Jonesboro,774000.0,0.774,2.263,0.022,5.962
312,28,Little Rock,2439000.0,2.439,2.509,0.003,4.581
313,28,Memphis,3204000.0,3.204,2.119,0.787,3.698
314,28,Owensboro,729000.0,0.729,3.115,0.022,4.293
315,28,Paducah,621000.0,0.621,1.643,0.645,3.987
316,28,Princeton,333000.0,0.333,2.643,0.071,3.821
317,28,Robinson,486000.0,0.486,2.455,0.005,5.729
318,28,Wood River,3321000.0,3.321,1.57,2.099,2.411
319,29,Cape Girardeau,909000.0,0.909,2.104,0.162,5.378
320,29,Evansville,828000.0,0.828,2.875,0.0,4.577
321,29,Greenville,513000.0,0.513,2.375,0.011,5.017
322,29,Jonesboro,774000.0,0.774,2.263,0.015,5.671
323,29,Little Rock,2628000.0,2.628,2.704,0.001,4.668
324,29,Memphis,3249000.0,3.249,2.149,0.76,3.745
325,29,Owensboro,756000.0,0.756,3.231,0.02,4.102
326,29,Paducah,675000.0,0.675,1.786,0.563,3.913
327,29,Princeton,297000.0,0.297,2.357,0.043,3.438
328,29,Robinson,432000.0,0.432,2.182,0.003,5.406
329,29,Wood River,3375000.0,3.375,1.609,2.04,2.554
330,30,Cape Girardeau,990000.0,0.99,2.292,0.176,4.968
331,30,Evansville,810000.0,0.81,2.813,0.0,4.387
332,30,Greenville,522000.0,0.522,2.417,0.009,5.646
333,30,Jonesboro,738000.0,0.738,2.158,0.041,4.982
334,30,Little Rock,2601000.0,2.601,2.676,0.001,4.889
335,30,Memphis,3285000.0,3.285,2.173,0.781,3.861
336,30,Owensboro,774000.0,0.774,3.308,0.009,4.554
337,30,Paducah,675000.0,0.675,1.786,0.667,3.99
338,30,Princeton,342000.0,0.342,2.714,0.121,4.02
339,30,Robinson,459000.0,0.459,2.318,0.007,5.704
340,30,Wood River,3411000.0,3.411,1.613,2.053,2.448
341,31,Cape Girardeau,918000.0,0.918,2.125,0.147,5.253
342,31,Evansville,819000.0,0.819,2.844,0.0,4.118
343,31,Greenville,558000.0,0.558,2.583,0.006,5.615
344,31,Jonesboro,711000.0,0.711,2.079,0.023,5.432
345,31,Little Rock,2502000.0,2.502,2.574,0.0,4.597
346,31,Memphis,3357000.0,3.357,2.22,0.699,4.0
347,31,Owensboro,801000.0,0.801,3.423,0.01,4.821
348,31,Paducah,657000.0,0.657,1.738,0.879,3.35
349,31,Princeton,306000.0,0.306,2.429,0.061,3.915
350,31,Robinson,441000.0,0.441,2.227,0.008,4.949
351,31,Wood River,3384000.0,3.384,1.635,2.057,2.537
352,32,Cape Girardeau,927000.0,0.927,2.146,0.137,5.408
353,32,Evansville,810000.0,0.81,2.813,0.0,4.096
354,32,Greenville,495000.0,0.495,2.292,0.023,4.594
355,32,Jonesboro,819000.0,0.819,2.395,0.027,5.573
356,32,Little Rock,2484000.0,2.484,2.556,0.003,4.484
357,32,Memphis,3213000.0,3.213,2.125,0.781,3.621
358,32,Owensboro,711000.0,0.711,3.038,0.016,4.541
359,32,Paducah,702000.0,0.702,1.857,0.719,3.791
360,32,Princeton,279000.0,0.279,2.214,0.052,3.435
361,32,Robinson,468000.0,0.468,2.364,0.003,5.126
362,32,Wood River,3321000.0,3.321,1.591,2.004,2.483
363,33,Cape Girardeau,909000.0,0.909,2.104,0.163,5.108
364,33,Evansville,828000.0,0.828,2.875,0.0,4.614
365,33,Greenville,531000.0,0.531,2.458,0.009,4.732
366,33,Jonesboro,801000.0,0.801,2.342,0.018,5.715
367,33,Little Rock,2439000.0,2.439,2.509,0.0,4.656
368,33,Memphis,3285000.0,3.285,2.173,0.741,3.877
369,33,Owensboro,711000.0,0.711,3.038,0.017,4.76
370,33,Paducah,675000.0,0.675,1.786,0.58,4.059
371,33,Princeton,297000.0,0.297,2.357,0.205,3.134
372,33,Robinson,477000.0,0.477,2.409,0.008,5.756
373,33,Wood River,3366000.0,3.366,1.619,2.013,2.542
374,34,Cape Girardeau,945000.0,0.945,2.188,0.153,5.586
375,34,Evansville,801000.0,0.801,2.781,0.0,4.091
376,34,Greenville,522000.0,0.522,2.417,0.01,5.147
377,34,Jonesboro,756000.0,0.756,2.211,0.014,5.307
378,34,Little Rock,2601000.0,2.601,2.676,0.0,4.529
379,34,Memphis,3330000.0,3.33,2.202,0.726,3.898
380,34,Owensboro,774000.0,0.774,3.308,0.016,4.342
381,34,Paducah,675000.0,0.675,1.786,0.569,3.975
382,34,Princeton,306000.0,0.306,2.429,0.058,4.009
383,34,Robinson,468000.0,0.468,2.364,0.008,5.598
384,34,Wood River,3393000.0,3.393,1.611,2.041,2.47
385,35,Cape Girardeau,882000.0,0.882,2.042,0.183,4.976
386,35,Evansville,855000.0,0.855,2.969,0.0,4.278
387,35,Greenville,522000.0,0.522,2.417,0.015,5.101
388,35,Jonesboro,792000.0,0.792,2.316,0.021,5.267
389,35,Little Rock,2610000.0,2.61,2.685,0.002,4.586
390,35,Memphis,3312000.0,3.312,2.19,0.656,4.039
391,35,Owensboro,684000.0,0.684,2.923,0.023,4.435
392,35,Paducah,702000.0,0.702,1.857,0.595,3.944
393,35,Princeton,315000.0,0.315,2.5,0.113,3.531
394,35,Robinson,441000.0,0.441,2.227,0.001,5.518
395,35,Wood River,3357000.0,3.357,1.601,1.939,2.48
396,36,Cape Girardeau,909000.0,0.909,2.104,0.155,4.841
397,36,Evansville,846000.0,0.846,2.938,0.0,4.307
398,36,Greenville,477000.0,0.477,2.208,0.018,4.881
399,36,Jonesboro,801000.0,0.801,2.342,0.019,5.682
400,36,Little Rock,2565000.0,2.565,2.639,0.001,4.675
401,36,Memphis,3258000.0,3.258,2.155,0.759,3.695
402,36,Owensboro,738000.0,0.738,3.154,0.009,4.34
403,36,Paducah,702000.0,0.702,1.857,0.771,3.79
404,36,Princeton,324000.0,0.324,2.571,0.044,3.725
405,36,Robinson,450000.0,0.45,2.273,0.002,5.539
406,36,Wood River,3339000.0,3.339,1.592,2.038,2.541
407,37,Cape Girardeau,972000.0,0.972,2.25,0.159,5.127
408,37,Evansville,783000.0,0.783,2.719,0.0,4.087
409,37,Greenville,576000.0,0.576,2.667,0.007,5.413
410,37,Jonesboro,819000.0,0.819,2.395,0.026,5.17
411,37,Little Rock,2664000.0,2.664,2.741,0.0,4.699
412,37,Memphis,3159000.0,3.159,2.089,0.743,3.839
413,37,Owensboro,702000.0,0.702,3.0,0.016,4.832
414,37,Paducah,684000.0,0.684,1.81,0.592,4.186
415,37,Princeton,342000.0,0.342,2.714,0.052,4.043
416,37,Robinson,441000.0,0.441,2.227,0.003,5.378
417,37,Wood River,3348000.0,3.348,1.61,2.037,2.446
418,38,Cape Girardeau,909000.0,0.909,2.104,0.203,4.844
419,38,Evansville,792000.0,0.792,2.75,0.0,3.793
420,38,Greenville,540000.0,0.54,2.5,0.019,4.887
421,38,Jonesboro,801000.0,0.801,2.342,0.014,5.777
422,38,Little Rock,2574000.0,2.574,2.648,0.0,4.623
423,38,Memphis,3393000.0,3.393,2.244,0.733,4.1
424,38,Owensboro,756000.0,0.756,3.231,0.011,4.397
425,38,Paducah,666000.0,0.666,1.762,0.595,3.981
426,38,Princeton,333000.0,0.333,2.643,0.053,3.964
427,38,Robinson,432000.0,0.432,2.182,0.01,5.119
428,38,Wood River,3330000.0,3.33,1.595,2.009,2.557
429,39,Cape Girardeau,936000.0,0.936,2.167,0.133,5.342
430,39,Evansville,855000.0,0.855,2.969,0.0,4.237
431,39,Greenville,504000.0,0.504,2.333,0.008,5.216
432,39,Jonesboro,756000.0,0.756,2.211,0.029,5.308
433,39,Little Rock,2511000.0,2.511,2.583,0.001,4.515
434,39,Memphis,3249000.0,3.249,2.149,0.738,3.835
435,39,Owensboro,738000.0,0.738,3.154,0.014,4.519
436,39,Paducah,675000.0,0.675,1.786,0.717,3.553
437,39,Princeton,306000.0,0.306,2.429,0.134,3.169
438,39,Robinson,450000.0,0.45,2.273,0.003,5.248
439,39,Wood River,3402000.0,3.402,1.629,2.053,2.593
440,40,Cape Girardeau,918000.0,0.918,2.125,0.15,5.055
441,40,Evansville,828000.0,0.828,2.875,0.0,4.307
442,40,Greenville,495000.0,0.495,2.292,0.013,5.178
